ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
DCM,2021-12-21,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2022-01-18,30.9,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,62.6,17.2,0.004,1.9,-1.25,0.99,8.9,CAO,49.58,5.56,0,0,0,0,1,0,0,0,0
DCM,2022-03-08,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2022-03-22,32.56,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,76.7,34.5,0.9479,1.78,5.06,0.99,11.11,CAO,61.91,18.11,0,0,0,1,0,0,0,1,0
DCM,2022-03-09,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-16,34.37,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,80.1,36.2,0.968,1.66,14.98,0.99,11.45,CAO,63.8,21.98,0,0,0,0,0,0,0,1,0
DCM,2022-03-10,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-17,34.6,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,80.4,37.9,0.9312,1.04,2.37,0.99,11.11,CAO,61.91,20.82,0,0,0,0,0,0,0,1,0
DCM,2022-03-14,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-21,33.37,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.7,40.0,0.6954,1.73,-9.13,0.99,11.8,CAO,65.74,11.86,0,0,0,0,0,0,0,1,0
DCM,2022-03-15,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-22,33.02,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,65.9,38.9,0.4731,1.22,0.48,0.99,11.46,CAO,63.87,9.69,0,0,0,0,0,0,0,1,0
DCM,2022-03-16,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-23,33.79,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.9,38.2,0.3378,0.46,-3.73,0.99,11.23,CAO,62.58,11.21,0,0,0,0,0,0,0,1,0
DCM,2022-03-17,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-24,31.48,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,57.1,36.4,0.0668,1.4,-1.0,0.99,11.89,CAO,66.24,2.7,0,0,0,0,0,0,0,1,0
DCM,2022-03-18,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-25,32.71,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.7,34.7,-0.0493,0.6,-3.59,0.99,11.85,CAO,66.0,6.04,0,0,0,0,0,0,0,1,0
DCM,2022-03-21,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-28,32.87,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,61.1,33.5,-0.1305,0.47,0.51,0.99,11.49,CAO,64.01,5.86,0,0,0,0,0,0,0,1,0
DCM,2022-03-22,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2022-11-29,34.3,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,65.0,32.8,-0.1041,0.87,7.56,0.99,11.55,CAO,64.33,9.49,0,0,0,0,0,0,0,1,1
DCM,2022-03-23,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-11-30,34.64,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,65.9,32.6,-0.081,0.95,-2.36,0.99,11.22,CAO,62.49,9.21,0,0,0,0,0,0,0,1,0
DCM,2022-03-24,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2022-12-01,34.87,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,66.5,32.6,-0.0681,0.76,11.21,0.99,10.88,CAO,60.64,8.0,0,0,0,0,0,0,0,1,1
DCM,2022-03-25,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2022-12-02,35.95,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,69.3,32.0,-0.0078,1.07,6.21,0.99,10.77,CAO,60.01,9.91,0,0,0,0,0,0,0,1,1
DCM,2022-03-28,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-12-05,37.38,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,72.5,31.9,0.1015,1.01,8.26,0.99,10.81,CAO,60.2,12.81,0,0,0,0,0,0,0,1,0
DCM,2022-03-29,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-12-06,36.88,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,69.8,32.1,0.1122,0.56,2.88,0.99,10.52,CAO,58.6,10.09,0,0,0,0,0,0,0,1,0
DCM,2022-03-30,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-12-07,34.33,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,57.6,30.9,-0.0704,1.54,1.15,0.99,11.28,CAO,62.86,1.38,0,0,0,0,0,0,0,1,0
DCM,2022-04-14,BUY,3,STOCH_RSI,Giá Tăng + Stochastic RSI,['STOCH_RSI'],1,180,2022-12-22,33.68,0,0,0,0,-100.0,100.0,-1.0,53.2,53.2,55.3,22.9,-0.4883,1.67,5.02,0.99,11.7,CAO,65.2,0.31,0,0,0,0,0,0,0,0,1
DCM,2022-04-15,BUY,3,STOCH_RSI,Giá Tăng + Stochastic RSI,['STOCH_RSI'],1,180,2022-12-23,32.98,0,0,0,0,-100.0,100.0,-1.0,53.2,53.2,52.8,21.6,-0.3732,0.75,2.02,0.99,11.44,CAO,63.73,-2.02,0,0,0,0,0,0,0,0,1
DCM,2022-04-18,BUY,3,STOCH_RSI,Giá Tăng + Stochastic RSI,['STOCH_RSI'],1,180,2022-12-26,33.56,0,0,0,0,-100.0,100.0,-1.0,53.2,53.2,54.6,20.3,-0.2505,0.77,5.25,0.99,11.16,CAO,62.16,-0.4,0,0,0,0,0,0,0,0,1
DCM,2022-08-25,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2022-09-22,28.98,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,65.5,14.6,0.1578,2.27,1.84,0.99,9.81,CAO,54.66,9.65,0,0,0,0,1,0,0,0,0
DCM,2022-08-29,BUY,3,BOLLINGER,Mở Band Bollinger,['BOLLINGER'],1,5,2022-09-05,30.98,0,0,0,0,-100.0,100.0,-1.0,58.2,58.2,72.2,18.2,0.4135,2.8,13.58,0.99,10.4,CAO,57.97,13.16,0,0,0,0,0,1,0,0,0
DCM,2022-09-12,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2022-09-26,30.82,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,62.5,27.9,0.163,1.01,2.66,0.99,9.47,CAO,52.74,5.38,0,0,0,1,0,0,0,0,0
