2026-03-23 19:10:36,120 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 19:10:36,128 | INFO     | pipeline |   Splits: train=571, val=122, test=122
2026-03-23 19:10:36,617 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-23 19:10:36,621 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-23 19:10:51,302 | INFO     | tuner | XGB best AUC: 0.7272  params={'n_estimators': 420, 'max_depth': 9, 'learning_rate': 0.2020847858013938, 'subsample': 0.9631375151712183, 'colsample_bytree': 0.7996177703732072, 'min_child_weight': 7, 'gamma': 0.8216802394291648, 'reg_alpha': 0.18020015110924603, 'reg_lambda': 1.7782522622259334, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-23 19:10:51,303 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-23 19:10:55,196 | INFO     | tuner | LGBM best AUC: 0.7285  params={'n_estimators': 359, 'num_leaves': 69, 'learning_rate': 0.11975473779506096, 'feature_fraction': 0.8515292530998922, 'bagging_fraction': 0.8291884698058983, 'bagging_freq': 2, 'min_child_samples': 31, 'reg_alpha': 1.3185764707152134, 'reg_lambda': 1.148181244164698, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-23 19:10:55,196 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-23 19:10:57,984 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-23 19:10:57,985 | INFO     | models |   Fitting xgb...
2026-03-23 19:10:58,218 | INFO     | models |   Fitting lgbm...
2026-03-23 19:10:58,312 | INFO     | models |   Fitting lstm...
2026-03-23 19:10:58,327 | ERROR    | pipeline | Training failed for VNM: all elements of input should be between 0 and 1
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 124, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 251, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 501, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 254, in fit
    loss_fn(model(xb), yb).backward()
    ~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\proin\AppData\Local\Programs\Python\Python313\Lib\site-packages\torch\nn\modules\module.py", line 1776, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\AppData\Local\Programs\Python\Python313\Lib\site-packages\torch\nn\modules\module.py", line 1787, in _call_impl
    return forward_call(*args, **kwargs)
  File "C:\Users\proin\AppData\Local\Programs\Python\Python313\Lib\site-packages\torch\nn\modules\loss.py", line 710, in forward
    return F.binary_cross_entropy(
           ~~~~~~~~~~~~~~~~~~~~~~^
        input, target, weight=self.weight, reduction=self.reduction
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\proin\AppData\Local\Programs\Python\Python313\Lib\site-packages\torch\nn\functional.py", line 3574, in binary_cross_entropy
    return torch._C._nn.binary_cross_entropy(input, target, weight, reduction_enum)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: all elements of input should be between 0 and 1
2026-03-23 19:10:58,331 | INFO     | pipeline | --- VIC -----------------------------------
2026-03-23 19:10:58,494 | INFO     | target_engineering |   Vol-adjusted labels: 61.1% of rows kept (threshold=0.3x daily vol, dropped 38.9% near-zero moves)
2026-03-23 19:10:58,497 | INFO     | target_engineering |   Vol-adjusted labels: 81.6% of rows kept (threshold=0.3x daily vol, dropped 18.4% near-zero moves)
2026-03-23 19:10:58,499 | INFO     | target_engineering |   Vol-adjusted labels: 88.3% of rows kept (threshold=0.3x daily vol, dropped 11.7% near-zero moves)
2026-03-23 19:10:58,501 | INFO     | target_engineering |   Vol-adjusted labels: 89.5% of rows kept (threshold=0.3x daily vol, dropped 10.5% near-zero moves)
2026-03-23 19:10:58,508 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 19:10:58,514 | INFO     | pipeline |   Splits: train=598, val=128, test=128
2026-03-23 19:10:58,748 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-23 19:10:58,751 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-23 21:06:00,247 | INFO     | updater | === Incremental Update | 2026-03-23 21:06 ===
2026-03-23 21:06:00,248 | INFO     | updater | Symbols: VNM, VIC, HPG, VCB, FPT, MWG, MSN, SSI, GAS, PLX, SAB, VHM, HPA, SHS, VGI, GEX, MSB | Horizon: 5d
2026-03-23 21:06:00,248 | INFO     | updater | Using saved hyperparameters — no Optuna (fast update)
2026-03-23 21:06:08,780 | INFO     | data_fetcher | [vnstock] VNM: 967 rows fetched
2026-03-23 21:06:11,819 | INFO     | data_fetcher | [vnstock] VIC: 967 rows fetched
2026-03-23 21:06:14,909 | INFO     | data_fetcher | [vnstock] HPG: 967 rows fetched
2026-03-23 21:06:17,984 | INFO     | data_fetcher | [vnstock] VCB: 967 rows fetched
2026-03-23 21:06:22,614 | INFO     | data_fetcher | [vnstock] FPT: 967 rows fetched
2026-03-23 21:06:27,543 | INFO     | data_fetcher | [vnstock] MWG: 967 rows fetched
2026-03-23 21:06:32,320 | INFO     | data_fetcher | [vnstock] MSN: 967 rows fetched
2026-03-23 21:06:36,868 | INFO     | data_fetcher | [vnstock] SSI: 967 rows fetched
2026-03-23 21:06:41,661 | INFO     | data_fetcher | [vnstock] GAS: 967 rows fetched
2026-03-23 21:06:46,153 | INFO     | data_fetcher | [vnstock] PLX: 967 rows fetched
2026-03-23 21:06:51,697 | INFO     | data_fetcher | [vnstock] SAB: 967 rows fetched
2026-03-23 21:06:56,297 | INFO     | data_fetcher | [vnstock] VHM: 967 rows fetched
2026-03-23 21:07:00,643 | INFO     | data_fetcher | [vnstock] HPA: 27 rows fetched
2026-03-23 21:07:00,644 | WARNING  | data_fetcher | HPA: only 27 rows available. This symbol may be too new or illiquid — consider removing it from your watchlist.
2026-03-23 21:07:05,268 | INFO     | data_fetcher | [vnstock] SHS: 967 rows fetched
2026-03-23 21:07:09,067 | INFO     | data_fetcher | [vnstock] VGI: 967 rows fetched
2026-03-23 21:07:11,859 | INFO     | data_fetcher | [vnstock] GEX: 967 rows fetched
2026-03-23 21:07:14,499 | INFO     | data_fetcher | [vnstock] MSB: 967 rows fetched
2026-03-23 21:07:14,502 | INFO     | updater |   Updating VNM...
2026-03-23 21:07:14,750 | INFO     | target_engineering |   Vol-adjusted labels: 69.6% of rows kept (threshold=0.3x daily vol, dropped 30.4% near-zero moves)
2026-03-23 21:07:14,753 | INFO     | target_engineering |   Vol-adjusted labels: 81.6% of rows kept (threshold=0.3x daily vol, dropped 18.4% near-zero moves)
2026-03-23 21:07:14,755 | INFO     | target_engineering |   Vol-adjusted labels: 84.3% of rows kept (threshold=0.3x daily vol, dropped 15.7% near-zero moves)
2026-03-23 21:07:14,758 | INFO     | target_engineering |   Vol-adjusted labels: 86.9% of rows kept (threshold=0.3x daily vol, dropped 13.1% near-zero moves)
2026-03-23 21:07:14,767 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:14,770 | INFO     | updater |     Data: total=815, train=693, val=122
2026-03-23 21:07:18,183 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:19,031 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:19,183 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:22,822 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:22,823 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:22,828 | INFO     | transformer_pipeline | [transformer] Fine-tuning on VNM...
2026-03-23 21:07:22,920 | INFO     | updater |     Post-update validation: AUC=0.6461  Acc=0.6066
2026-03-23 21:07:22,948 | INFO     | models | Saved ensemble for VNM h=5
2026-03-23 21:07:22,952 | INFO     | updater |   VNM: updated | new_rows=815 | total_rows=815 | val_auc=0.6461
2026-03-23 21:07:22,954 | INFO     | updater |   Updating VIC...
2026-03-23 21:07:23,417 | INFO     | target_engineering |   Vol-adjusted labels: 61.1% of rows kept (threshold=0.3x daily vol, dropped 38.9% near-zero moves)
2026-03-23 21:07:23,422 | INFO     | target_engineering |   Vol-adjusted labels: 81.6% of rows kept (threshold=0.3x daily vol, dropped 18.4% near-zero moves)
2026-03-23 21:07:23,428 | INFO     | target_engineering |   Vol-adjusted labels: 88.3% of rows kept (threshold=0.3x daily vol, dropped 11.7% near-zero moves)
2026-03-23 21:07:23,434 | INFO     | target_engineering |   Vol-adjusted labels: 89.5% of rows kept (threshold=0.3x daily vol, dropped 10.5% near-zero moves)
2026-03-23 21:07:23,446 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:23,452 | INFO     | updater |     Data: total=854, train=726, val=128
2026-03-23 21:07:23,472 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:24,083 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:24,223 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:25,334 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:25,336 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:25,336 | INFO     | transformer_pipeline | [transformer] Fine-tuning on VIC...
2026-03-23 21:07:25,404 | INFO     | updater |     Post-update validation: AUC=0.5436  Acc=0.4531
2026-03-23 21:07:25,422 | INFO     | models | Saved ensemble for VIC h=5
2026-03-23 21:07:25,426 | INFO     | updater |   VIC: updated | new_rows=854 | total_rows=854 | val_auc=0.5436
2026-03-23 21:07:25,427 | INFO     | updater |   Updating HPG...
2026-03-23 21:07:25,884 | INFO     | target_engineering |   Vol-adjusted labels: 71.3% of rows kept (threshold=0.3x daily vol, dropped 28.7% near-zero moves)
2026-03-23 21:07:25,890 | INFO     | target_engineering |   Vol-adjusted labels: 82.4% of rows kept (threshold=0.3x daily vol, dropped 17.6% near-zero moves)
2026-03-23 21:07:25,897 | INFO     | target_engineering |   Vol-adjusted labels: 86.6% of rows kept (threshold=0.3x daily vol, dropped 13.4% near-zero moves)
2026-03-23 21:07:25,903 | INFO     | target_engineering |   Vol-adjusted labels: 87.8% of rows kept (threshold=0.3x daily vol, dropped 12.2% near-zero moves)
2026-03-23 21:07:25,915 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:25,920 | INFO     | updater |     Data: total=837, train=712, val=125
2026-03-23 21:07:25,939 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:26,452 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:26,534 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:27,568 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:27,570 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:27,570 | INFO     | transformer_pipeline | [transformer] Fine-tuning on HPG...
2026-03-23 21:07:27,625 | INFO     | updater |     Post-update validation: AUC=0.6183  Acc=0.6000
2026-03-23 21:07:27,644 | INFO     | models | Saved ensemble for HPG h=5
2026-03-23 21:07:27,652 | INFO     | updater |   HPG: updated | new_rows=837 | total_rows=837 | val_auc=0.6183
2026-03-23 21:07:27,653 | INFO     | updater |   Updating VCB...
2026-03-23 21:07:28,127 | INFO     | target_engineering |   Vol-adjusted labels: 68.8% of rows kept (threshold=0.3x daily vol, dropped 31.2% near-zero moves)
2026-03-23 21:07:28,133 | INFO     | target_engineering |   Vol-adjusted labels: 79.9% of rows kept (threshold=0.3x daily vol, dropped 20.1% near-zero moves)
2026-03-23 21:07:28,139 | INFO     | target_engineering |   Vol-adjusted labels: 83.1% of rows kept (threshold=0.3x daily vol, dropped 16.9% near-zero moves)
2026-03-23 21:07:28,148 | INFO     | target_engineering |   Vol-adjusted labels: 89.1% of rows kept (threshold=0.3x daily vol, dropped 10.9% near-zero moves)
2026-03-23 21:07:28,160 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:28,167 | INFO     | updater |     Data: total=804, train=684, val=120
2026-03-23 21:07:28,193 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:28,654 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:29,028 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:29,971 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:29,972 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:29,973 | INFO     | transformer_pipeline | [transformer] Fine-tuning on VCB...
2026-03-23 21:07:30,039 | INFO     | updater |     Post-update validation: AUC=0.8216  Acc=0.7333
2026-03-23 21:07:30,065 | INFO     | models | Saved ensemble for VCB h=5
2026-03-23 21:07:30,069 | INFO     | updater |   VCB: updated | new_rows=804 | total_rows=804 | val_auc=0.8216
2026-03-23 21:07:30,070 | INFO     | updater |   Updating FPT...
2026-03-23 21:07:30,550 | INFO     | target_engineering |   Vol-adjusted labels: 69.4% of rows kept (threshold=0.3x daily vol, dropped 30.6% near-zero moves)
2026-03-23 21:07:30,555 | INFO     | target_engineering |   Vol-adjusted labels: 83.1% of rows kept (threshold=0.3x daily vol, dropped 16.9% near-zero moves)
2026-03-23 21:07:30,561 | INFO     | target_engineering |   Vol-adjusted labels: 84.8% of rows kept (threshold=0.3x daily vol, dropped 15.2% near-zero moves)
2026-03-23 21:07:30,567 | INFO     | target_engineering |   Vol-adjusted labels: 87.5% of rows kept (threshold=0.3x daily vol, dropped 12.5% near-zero moves)
2026-03-23 21:07:30,581 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:30,588 | INFO     | updater |     Data: total=820, train=697, val=123
2026-03-23 21:07:30,604 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:30,838 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:30,982 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:32,263 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:32,264 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:32,264 | INFO     | transformer_pipeline | [transformer] Fine-tuning on FPT...
2026-03-23 21:07:32,354 | INFO     | updater |     Post-update validation: AUC=0.4244  Acc=0.4146
2026-03-23 21:07:32,371 | INFO     | models | Saved ensemble for FPT h=5
2026-03-23 21:07:32,377 | INFO     | updater |   FPT: updated | new_rows=820 | total_rows=820 | val_auc=0.4244
2026-03-23 21:07:32,379 | INFO     | updater |   Updating MWG...
2026-03-23 21:07:32,867 | INFO     | target_engineering |   Vol-adjusted labels: 69.0% of rows kept (threshold=0.3x daily vol, dropped 31.0% near-zero moves)
2026-03-23 21:07:32,873 | INFO     | target_engineering |   Vol-adjusted labels: 82.4% of rows kept (threshold=0.3x daily vol, dropped 17.6% near-zero moves)
2026-03-23 21:07:32,880 | INFO     | target_engineering |   Vol-adjusted labels: 85.7% of rows kept (threshold=0.3x daily vol, dropped 14.3% near-zero moves)
2026-03-23 21:07:32,886 | INFO     | target_engineering |   Vol-adjusted labels: 90.2% of rows kept (threshold=0.3x daily vol, dropped 9.8% near-zero moves)
2026-03-23 21:07:32,900 | INFO     | features | Feature matrix: 967 rows × 184 columns
2026-03-23 21:07:32,906 | INFO     | updater |     Data: total=829, train=705, val=124
2026-03-23 21:07:32,922 | INFO     | updater |     Refitting XGBoost...
2026-03-23 21:07:33,509 | INFO     | updater |     Refitting LightGBM...
2026-03-23 21:07:33,587 | INFO     | updater |     Warm-starting LSTM (5 epochs)...
2026-03-23 21:07:34,038 | WARNING  | updater |     LSTM warm-start failed (name 'sched' is not defined) — keeping existing weights
2026-03-23 21:07:34,039 | INFO     | updater |     Fine-tuning transformer (5 epochs)...
2026-03-23 21:07:34,039 | INFO     | transformer_pipeline | [transformer] Fine-tuning on MWG...
2026-03-23 21:07:34,105 | INFO     | updater |     Post-update validation: AUC=0.5078  Acc=0.5161
2026-03-23 21:07:34,123 | INFO     | models | Saved ensemble for MWG h=5
2026-03-23 21:07:34,131 | INFO     | updater |   MWG: updated | new_rows=829 | total_rows=829 | val_auc=0.5078
2026-03-23 21:07:34,132 | INFO     | updater |   Updating MSN...
2026-03-23 21:07:34,614 | INFO     | target_engineering |   Vol-adjusted labels: 68.4% of rows kept (threshold=0.3x daily vol, dropped 31.6% near-zero moves)
2026-03-23 21:07:34,622 | INFO     | target_engineering |   Vol-adjusted labels: 81.6% of rows kept (threshold=0.3x daily vol, dropped 18.4% near-zero moves)
